cliente,abandona,meses_activos,valor_final,retorno_anual,frecuencia_rebalanceo,comision_total
489,False,72,941740.98,-0.01,0.5694,58259.02
490,False,72,941740.98,-0.01,0.5972,58259.02
491,False,72,941740.98,-0.01,0.5139,58259.02
492,False,72,941740.98,-0.01,0.5278,58259.02
493,False,72,941740.98,-0.01,0.4861,58259.02
494,False,72,941740.98,-0.01,0.5278,58259.02
495,False,72,941740.98,-0.01,0.5,58259.02
496,False,72,941740.98,-0.01,0.5139,58259.02
497,False,72,941740.98,-0.01,0.3472,58259.02
498,False,72,941740.98,-0.01,0.5,58259.02
499,False,72,941740.98,-0.01,0.375,58259.02
