cliente,abandona,meses_activos,valor_final,retorno_anual,frecuencia_rebalanceo,comision_total
300,False,72,3318509.49,0.2213,0.9861,128579.07
301,False,72,3318509.49,0.2213,0.9861,128579.07
302,False,72,3403521.77,0.2265,0.9722,129780.58
303,False,72,3318509.49,0.2213,0.9861,128579.07
304,False,72,3318509.49,0.2213,0.9861,128579.07
305,False,72,3318509.49,0.2213,0.9861,128579.07
306,False,72,3318509.49,0.2213,0.9861,128579.07
307,False,72,3403521.77,0.2265,0.9722,129780.58
308,False,72,3318509.49,0.2213,0.9861,128579.07
309,False,72,3318509.49,0.2213,0.9861,128579.07
310,False,72,3343904.11,0.2229,0.9861,128972.09
311,False,72,3318509.49,0.2213,0.9861,128579.07
312,False,72,3318509.49,0.2213,0.9861,128579.07
313,False,72,3318509.49,0.2213,0.9861,128579.07
314,False,72,3318509.49,0.2213,0.9861,128579.07
315,False,72,3403521.77,0.2265,0.9722,129780.58
316,False,72,3318509.49,0.2213,0.9861,128579.07
317,False,72,3318509.49,0.2213,0.9861,128579.07
318,False,72,3318509.49,0.2213,0.9861,128579.07
319,False,72,3403521.77,0.2265,0.9722,129780.58
320,False,72,3318509.49,0.2213,0.9861,128579.07
321,False,72,3318509.49,0.2213,0.9861,128579.07
322,False,72,3318509.49,0.2213,0.9861,128579.07
323,False,72,3318509.49,0.2213,0.9861,128579.07
324,False,72,3318509.49,0.2213,0.9861,128579.07
325,False,72,3318509.49,0.2213,0.9861,128579.07
326,False,72,3304165.62,0.2204,0.9722,128336.6
327,False,72,3318509.49,0.2213,0.9861,128579.07
328,False,72,3348437.1,0.2231,0.9722,129034.78
329,False,72,3318509.49,0.2213,0.9861,128579.07
330,False,72,3303260.87,0.2204,0.9722,128355.22
331,False,72,3318509.49,0.2213,0.9861,128579.07
332,False,72,3318509.49,0.2213,0.9861,128579.07
333,False,72,3318509.49,0.2213,0.9861,128579.07
334,False,72,3318509.49,0.2213,0.9861,128579.07
335,False,72,3403521.77,0.2265,0.9722,129780.58
336,False,72,3318509.49,0.2213,0.9861,128579.07
337,False,72,3318509.49,0.2213,0.9861,128579.07
338,False,72,3318509.49,0.2213,0.9861,128579.07
339,False,72,3318509.49,0.2213,0.9861,128579.07
340,False,72,3403521.77,0.2265,0.9722,129780.58
341,False,72,3318509.49,0.2213,0.9861,128579.07
342,False,72,3256958.1,0.2175,1.0,127744.36
343,False,72,3393608.31,0.2259,0.9722,129935.1
344,False,72,3318509.49,0.2213,0.9861,128579.07
345,False,72,3318509.49,0.2213,0.9861,128579.07
346,False,72,3318509.49,0.2213,0.9861,128579.07
347,False,72,3318509.49,0.2213,0.9861,128579.07
348,False,72,3318509.49,0.2213,0.9861,128579.07
349,False,72,3318509.49,0.2213,0.9861,128579.07
350,False,72,3403521.77,0.2265,0.9722,129780.58
351,False,72,3303260.87,0.2204,0.9722,128355.22
352,False,72,3318509.49,0.2213,0.9861,128579.07
353,False,72,3318509.49,0.2213,0.9861,128579.07
354,False,72,3318509.49,0.2213,0.9861,128579.07
355,False,72,3403521.77,0.2265,0.9722,129780.58
356,False,72,3318509.49,0.2213,0.9861,128579.07
357,False,72,3403521.77,0.2265,0.9722,129780.58
358,False,72,3318509.49,0.2213,0.9861,128579.07
359,False,72,3318509.49,0.2213,0.9861,128579.07
360,False,72,3318509.49,0.2213,0.9861,128579.07
361,False,72,3304165.62,0.2204,0.9722,128336.6
362,False,72,3318509.49,0.2213,0.9861,128579.07
363,False,72,3318509.49,0.2213,0.9861,128579.07
364,False,72,3256958.1,0.2175,1.0,127744.36
365,False,72,3256958.1,0.2175,1.0,127744.36
366,False,72,3403521.77,0.2265,0.9722,129780.58
367,False,72,3256958.1,0.2175,1.0,127744.36
